,MS_SubClassOne_Story_1945_and_Older,MS_SubClassOne_Story_with_Finished_Attic_All_Ages,MS_SubClassOne_and_Half_Story_Unfinished_All_Ages,MS_SubClassOne_and_Half_Story_Finished_All_Ages,MS_SubClassTwo_Story_1946_and_Newer,MS_SubClassTwo_Story_1945_and_Older,MS_SubClassTwo_and_Half_Story_All_Ages,MS_SubClassSplit_or_Multilevel,MS_SubClassSplit_Foyer,MS_SubClassDuplex_All_Styles_and_Ages,MS_SubClassOne_Story_PUD_1946_and_Newer,MS_SubClassOne_and_Half_Story_PUD_All_Ages,MS_SubClassTwo_Story_PUD_1946_and_Newer,MS_SubClassPUD_Multilevel_Split_Level_Foyer,MS_SubClassTwo_Family_conversion_All_Styles_and_Ages,MS_ZoningResidential_High_Density,MS_ZoningResidential_Low_Density,MS_ZoningResidential_Medium_Density,MS_ZoningA_agr,MS_ZoningC_all,MS_ZoningI_all,Lot_Frontage,Lot_Area,StreetPave,AlleyNo_Alley_Access,AlleyPaved,Lot_ShapeSlightly_Irregular,Lot_ShapeModerately_Irregular,Lot_ShapeIrregular,Land_ContourHLS,Land_ContourLow,Land_ContourLvl,UtilitiesNoSeWa,UtilitiesNoSewr,Lot_ConfigCulDSac,Lot_ConfigFR2,Lot_ConfigFR3,Lot_ConfigInside,Land_SlopeMod,Land_SlopeSev,NeighborhoodCollege_Creek,NeighborhoodOld_Town,NeighborhoodEdwards,NeighborhoodSomerset,NeighborhoodNorthridge_Heights,NeighborhoodGilbert,NeighborhoodSawyer,NeighborhoodNorthwest_Ames,NeighborhoodSawyer_West,NeighborhoodMitchell,NeighborhoodBrookside,NeighborhoodCrawford,NeighborhoodIowa_DOT_and_Rail_Road,NeighborhoodTimberland,NeighborhoodNorthridge,NeighborhoodStone_Brook,NeighborhoodSouth_and_West_of_Iowa_State_University,NeighborhoodClear_Creek,NeighborhoodMeadow_Village,NeighborhoodBriardale,NeighborhoodBloomington_Heights,NeighborhoodVeenker,NeighborhoodNorthpark_Villa,NeighborhoodBlueste,NeighborhoodGreens,NeighborhoodGreen_Hills,NeighborhoodLandmark,NeighborhoodHayden_Lake,Condition_1Feedr,Condition_1Norm,Condition_1PosA,Condition_1PosN,Condition_1RRAe,Condition_1RRAn,Condition_1RRNe,Condition_1RRNn,Condition_2Feedr,Condition_2Norm,Condition_2PosA,Condition_2PosN,Condition_2RRAe,Condition_2RRAn,Condition_2RRNn,Bldg_TypeTwoFmCon,Bldg_TypeDuplex,Bldg_TypeTwnhs,Bldg_TypeTwnhsE,House_StyleOne_and_Half_Unf,House_StyleOne_Story,House_StyleSFoyer,House_StyleSLvl,House_StyleTwo_and_Half_Fin,House_StyleTwo_and_Half_Unf,House_StyleTwo_Story,Overall_QualPoor,Overall_QualFair,Overall_QualBelow_Average,Overall_QualAverage,Overall_QualAbove_Average,Overall_QualGood,Overall_QualVery_Good,Overall_QualExcellent,Overall_QualVery_Excellent,Overall_CondPoor,Overall_CondFair,Overall_CondBelow_Average,Overall_CondAverage,Overall_CondAbove_Average,Overall_CondGood,Overall_CondVery_Good,Overall_CondExcellent,Overall_CondVery_Excellent,Year_Built,Year_Remod_Add,Roof_StyleGable,Roof_StyleGambrel,Roof_StyleHip,Roof_StyleMansard,Roof_StyleShed,Roof_MatlCompShg,Roof_MatlMembran,Roof_MatlMetal,Roof_MatlRoll,Roof_MatlTar&Grv,Roof_MatlWdShake,Roof_MatlWdShngl,Exterior_1stAsphShn,Exterior_1stBrkComm,Exterior_1stBrkFace,Exterior_1stCBlock,Exterior_1stCemntBd,Exterior_1stHdBoard,Exterior_1stImStucc,Exterior_1stMetalSd,Exterior_1stPlywood,Exterior_1stPreCast,Exterior_1stStone,Exterior_1stStucco,Exterior_1stVinylSd,Exterior_1stWd Sdng,Exterior_1stWdShing,Exterior_2ndAsphShn,Exterior_2ndBrk Cmn,Exterior_2ndBrkFace,Exterior_2ndCBlock,Exterior_2ndCmentBd,Exterior_2ndHdBoard,Exterior_2ndImStucc,Exterior_2ndMetalSd,Exterior_2ndOther,Exterior_2ndPlywood,Exterior_2ndPreCast,Exterior_2ndStone,Exterior_2ndStucco,Exterior_2ndVinylSd,Exterior_2ndWd Sdng,Exterior_2ndWd Shng,Mas_Vnr_TypeBrkFace,Mas_Vnr_TypeCBlock,Mas_Vnr_TypeNone,Mas_Vnr_TypeStone,Mas_Vnr_Area,Exter_QualFair,Exter_QualGood,Exter_QualTypical,Exter_CondFair,Exter_CondGood,Exter_CondPoor,Exter_CondTypical,FoundationCBlock,FoundationPConc,FoundationSlab,FoundationStone,FoundationWood,Bsmt_QualFair,Bsmt_QualGood,Bsmt_QualNo_Basement,Bsmt_QualPoor,Bsmt_QualTypical,Bsmt_CondFair,Bsmt_CondGood,Bsmt_CondNo_Basement,Bsmt_CondPoor,Bsmt_CondTypical,Bsmt_ExposureGd,Bsmt_ExposureMn,Bsmt_ExposureNo,Bsmt_ExposureNo_Basement,BsmtFin_Type_1BLQ,BsmtFin_Type_1GLQ,BsmtFin_Type_1LwQ,BsmtFin_Type_1No_Basement,BsmtFin_Type_1Rec,BsmtFin_Type_1Unf,BsmtFin_SF_1,BsmtFin_Type_2BLQ,BsmtFin_Type_2GLQ,BsmtFin_Type_2LwQ,BsmtFin_Type_2No_Basement,BsmtFin_Type_2Rec,BsmtFin_Type_2Unf,BsmtFin_SF_2,Bsmt_Unf_SF,Total_Bsmt_SF,HeatingGasA,HeatingGasW,HeatingGrav,HeatingOthW,HeatingWall,Heating_QCFair,Heating_QCGood,Heating_QCPoor,Heating_QCTypical,Central_AirY,ElectricalFuseF,ElectricalFuseP,ElectricalMix,ElectricalSBrkr,ElectricalUnknown,First_Flr_SF,Second_Flr_SF,Low_Qual_Fin_SF,Gr_Liv_Area,Bsmt_Full_Bath,Bsmt_Half_Bath,Full_Bath,Half_Bath,Bedroom_AbvGr,Kitchen_AbvGr,Kitchen_QualFair,Kitchen_QualGood,Kitchen_QualPoor,Kitchen_QualTypical,TotRms_AbvGrd,FunctionalMaj2,FunctionalMin1,FunctionalMin2,FunctionalMod,FunctionalSal,FunctionalSev,FunctionalTyp,Fireplaces,Fireplace_QuFair,Fireplace_QuGood,Fireplace_QuNo_Fireplace,Fireplace_QuPoor,Fireplace_QuTypical,Garage_TypeBasment,Garage_TypeBuiltIn,Garage_TypeCarPort,Garage_TypeDetchd,Garage_TypeMore_Than_Two_Types,Garage_TypeNo_Garage,Garage_FinishNo_Garage,Garage_FinishRFn,Garage_FinishUnf,Garage_Cars,Garage_Area,Garage_QualFair,Garage_QualGood,Garage_QualNo_Garage,Garage_QualPoor,Garage_QualTypical,Garage_CondFair,Garage_CondGood,Garage_CondNo_Garage,Garage_CondPoor,Garage_CondTypical,Paved_DrivePartial_Pavement,Paved_DrivePaved,Wood_Deck_SF,Open_Porch_SF,Enclosed_Porch,Three_season_porch,Screen_Porch,Pool_Area,Pool_QCFair,Pool_QCGood,Pool_QCNo_Pool,Pool_QCTypical,FenceGood_Wood,FenceMinimum_Privacy,FenceMinimum_Wood_Wire,FenceNo_Fence,Misc_FeatureGar2,Misc_FeatureNone,Misc_FeatureOthr,Misc_FeatureShed,Misc_FeatureTenC,Misc_Val,Mo_Sold,Year_Sold,Sale_TypeCon,Sale_TypeConLD,Sale_TypeConLI,Sale_TypeConLw,Sale_TypeCWD,Sale_TypeNew,Sale_TypeOth,Sale_TypeVWD,Sale_TypeWD ,Sale_ConditionAdjLand,Sale_ConditionAlloca,Sale_ConditionFamily,Sale_ConditionNormal,Sale_ConditionPartial,Longitude,Latitude,Sale_Price
437,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,59,23303,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2007,2007,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,20,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,1,0,278,1508,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1508,1012,0,2520,1,0,2,1,5,1,0,0,0,0,10,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,640,0,0,0,0,1,0,0,0,0,1,0,1,192,273,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,6,2009,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-93.656737,42.060353,409900
438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,87,11146,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2006,2006,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,250,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,1,0,1709,1709,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1717,0,0,1717,0,0,2,0,3,1,0,1,0,0,7,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,908,0,0,0,0,1,0,0,0,0,1,0,1,169,39,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,7,2009,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-93.653152,42.061382,255500
439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,87,10367,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2008,2008,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,284,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,3,0,0,0,0,0,1,0,724,1739,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1743,0,0,1743,1,0,2,0,3,1,0,0,0,0,8,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,927,0,0,0,0,1,0,0,0,0,1,0,1,168,45,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,6,2009,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-93.652884,42.061437,335000
440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,76,9591,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2004,2005,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,262,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,1,0,625,1713,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1713,0,0,1713,1,0,2,0,3,1,0,0,0,0,7,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,856,0,0,0,0,1,0,0,0,0,1,0,1,0,26,0,0,170,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,2009,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-93.654724,42.060576,274900
441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,77,10872,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2006,2006,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,122,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,1,0,467,1504,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1531,0,0,1531,1,0,2,0,2,1,0,0,0,0,6,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,700,0,0,0,0,1,0,0,0,0,1,0,1,184,52,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,2,2009,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-93.65476,42.060575,300000
442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,102,13514,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2008,2008,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,285,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,3,0,0,0,0,0,1,0,632,1774,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1808,0,0,1808,1,0,2,0,3,1,0,0,0,0,7,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,850,0,0,0,0,1,0,0,0,0,1,0,1,200,26,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,3,2009,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-93.652084,42.061678,324000
443,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,74,8834,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2004,2005,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,216,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,3,0,0,0,0,0,1,0,292,1462,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1462,762,0,2224,1,0,2,1,4,1,0,0,0,0,10,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,738,0,0,0,0,1,0,0,0,0,1,0,1,184,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,6,2009,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-93.654652,42.060426,350000
444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,107,11362,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2004,2005,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,42,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,3,0,0,0,0,0,1,0,797,1836,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1836,0,0,1836,1,0,2,0,3,1,0,1,0,0,7,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,862,0,0,0,0,1,0,0,0,0,1,0,1,125,185,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,3,2009,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-93.652724,42.060178,280000
445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,85,10655,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2003,2004,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,296,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,3,0,0,0,1,0,0,479,1603,3206,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1629,0,0,1629,1,0,2,0,3,1,0,1,0,0,7,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,880,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,10,2009,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-93.6541267,42.0599123,284000
446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,90,12878,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2003,2004,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,418,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,498,1760,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1760,0,0,1760,1,0,2,0,3,1,0,1,0,0,8,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,583,0,0,0,0,1,0,0,0,0,1,0,1,165,190,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,6,2009,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-93.6547754,42.0598989,269500
447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,79,9541,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2009,2009,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,268,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,7,0,0,0,0,0,1,0,1502,1502,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1502,0,0,1502,0,0,2,0,3,1,0,1,0,0,7,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,644,0,0,0,0,1,0,0,0,0,1,0,1,0,114,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,9,2009,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-93.643771,42.061404,233170
448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,103,13472,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2003,2003,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,922,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,1,0,2336,2392,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2392,0,0,2392,0,0,2,0,3,1,0,0,0,0,8,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,968,0,0,0,0,1,0,0,0,0,1,0,1,248,105,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,6,2009,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-93.65604,42.059241,386250
449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,110,15274,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2003,2003,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,724,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,3,0,0,0,0,0,1,0,480,2452,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2452,0,0,2452,2,0,2,0,3,1,0,0,0,0,10,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,886,0,0,0,0,1,0,0,0,0,1,0,1,0,116,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,7,2009,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-93.65486,42.058782,445000
450,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,96,13262,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2003,2004,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,186,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,7,0,0,0,0,0,1,0,1082,1082,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1105,1295,0,2400,0,0,3,1,4,1,0,1,0,0,10,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,730,0,0,0,0,1,0,0,0,0,1,0,1,114,40,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,6,2009,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-93.6545189,42.058886,290000
451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,70,9658,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2006,2006,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,383,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,7,0,0,0,0,0,1,0,1598,1598,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1606,0,0,1606,0,0,2,0,3,1,0,1,0,0,6,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,871,0,0,0,0,1,0,0,0,0,1,0,1,230,60,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,7,2009,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-93.65048,42.0592,255900
452,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,47,6904,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2005,2005,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,240,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,522,1358,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1358,0,0,1358,0,0,2,0,2,1,0,1,0,0,6,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,484,0,0,0,0,1,0,0,0,0,1,0,1,192,36,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,8,2009,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-93.649779,42.059177,213000
